id,amount,paid_amount,discount_percentage,can_access,student_id,course_id,section_id,sub_section_id,packege_id,batch_id,mode,note,user_image,created_at,updated_at,added_by,update_by,deleted_by,deleted_at,discount,currency_type,reason,recover_reason,suspend_by,recover_by,validity_date,commission_percentage,actual_lkr_amount,currency_rate
20553,4200,4200,0,1,2448,15,48,NULL,19,83,Paid Student,NULL,NULL,2/21/2024 21:19,2/21/2024 21:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20554,8400,8400,0,1,1288,15,47,NULL,18,83,Paid Student,NULL,NULL,2/21/2024 21:58,2/21/2024 21:58,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20555,4200,4200,0,1,4271,15,48,NULL,19,83,Paid Student,NULL,NULL,2/21/2024 23:05,2/21/2024 23:05,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20556,8400,8400,0,1,933,15,47,NULL,18,NULL,Web,NULL,NULL,2/22/2024 1:12,2/22/2024 1:12,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,8400,120
20557,4200,4200,0,1,933,15,48,NULL,19,NULL,Web,NULL,NULL,2/22/2024 1:12,2/22/2024 1:12,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,120
20558,0,0,0,1,4485,13,NULL,NULL,13,NULL,Web,NULL,NULL,2/22/2024 11:46,2/22/2024 11:46,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20559,11200,11200,0,1,2753,23,NULL,NULL,27,24,Paid Student,NULL,Random-image-1708601284-1708601284-1708601284.png,2/22/2024 12:18,2/22/2024 16:58,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1344000,120
20560,8400,8400,0,1,2973,15,47,NULL,18,83,Paid Student,NULL,NULL,2/22/2024 12:22,2/22/2024 12:22,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20561,8400,8400,0,1,4512,17,NULL,NULL,21,18,Paid Student,NULL,Random-image-1709205967-1709205967-1709205967.png,2/22/2024 12:24,2/29/2024 16:56,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20562,8400,8400,0,1,4339,15,47,NULL,18,83,Paid Student,NULL,NULL,2/22/2024 14:03,2/22/2024 14:03,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20563,4200,4200,0,1,4339,15,48,NULL,19,83,Paid Student,NULL,NULL,2/22/2024 14:03,2/22/2024 14:03,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20564,4200,4200,0,1,2471,20,NULL,NULL,24,84,Paid Student,NULL,NULL,2/22/2024 14:08,2/22/2024 14:08,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20565,0,0,0,1,4506,12,NULL,NULL,12,NULL,Web,NULL,NULL,2/22/2024 15:23,2/22/2024 15:23,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20566,0,0,0,1,4506,13,NULL,NULL,13,NULL,Web,NULL,NULL,2/22/2024 15:24,2/22/2024 15:24,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20567,28000,28000,0,1,4513,15,NULL,NULL,15,83,Paid Student,NULL,Random-image-1708928638-1708928638-1708928638.png,2/22/2024 16:08,2/26/2024 11:53,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,3360000,120
20568,8400,8400,0,1,4248,15,47,NULL,18,83,Paid Student,NULL,NULL,2/22/2024 16:13,2/22/2024 16:13,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20569,8400,8400,0,1,4503,15,45,NULL,16,83,Paid Student,NULL,NULL,2/22/2024 16:17,2/22/2024 16:17,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20570,7000,7000,0,1,4503,15,46,NULL,17,83,Paid Student,NULL,NULL,2/22/2024 16:18,2/22/2024 16:18,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,840000,120
20571,8400,8400,0,1,4503,15,47,NULL,18,83,Paid Student,NULL,NULL,2/22/2024 16:19,2/22/2024 16:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20572,8400,8400,0,1,4514,15,47,NULL,18,NULL,Bank slip,NULL,NULL,2/22/2024 17:02,2/23/2024 13:29,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20573,4200,4200,0,1,4514,15,48,NULL,19,NULL,Bank slip,NULL,NULL,2/22/2024 17:02,2/23/2024 13:30,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20574,8400,8400,0,1,4417,15,47,NULL,18,83,Paid Student,NULL,NULL,2/22/2024 18:42,2/22/2024 18:42,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20575,4200,4200,0,1,4417,15,48,NULL,19,83,Paid Student,NULL,Random-image-1717278482-1717278482-1717278482.png,2/22/2024 18:42,6/2/2024 3:18,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20576,100,100,0,1,4515,15,NULL,NULL,15,NULL,Bank slip,NULL,Random-image-1709622973-1709622973-1709622973.png,2/22/2024 19:13,3/5/2024 12:46,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,12000,120
20577,25,25,0,1,4166,15,46,NULL,17,NULL,Bank slip,NULL,NULL,2/22/2024 20:00,2/27/2024 0:11,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,3000,120
20578,7000,7000,0,1,4202,15,46,NULL,17,83,Paid Student,NULL,NULL,2/22/2024 23:46,2/22/2024 23:46,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,840000,120
20579,8400,8400,0,1,4202,15,47,NULL,18,83,Paid Student,NULL,Random-image-1708838170-1708838170-1708838170.png,2/22/2024 23:46,2/25/2024 10:46,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20580,8400,8400,0,1,1338,17,NULL,NULL,21,18,Paid Student,NULL,Random-image-1709675636-1709675636-1709675636.png,2/23/2024 10:35,3/6/2024 3:23,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20581,11200,11200,0,1,1338,23,NULL,NULL,27,24,Paid Student,NULL,Random-image-1711483812-1711483812-1711483812.png,2/23/2024 10:36,3/27/2024 1:40,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1344000,120
20582,25,25,0,1,3389,15,46,NULL,17,NULL,Bank slip,NULL,NULL,2/23/2024 11:00,2/25/2024 23:55,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,3000,120
20583,7000,7000,0,2,4514,15,46,NULL,17,83,Paid Student,NULL,NULL,2/23/2024 13:26,2/23/2024 13:34,NULL,NULL,NULL,NULL,0,lkr,mistakenly added,NULL,15,NULL,NULL,0,840000,120
20584,28000,28000,0,1,4516,15,NULL,NULL,15,83,Paid Student,NULL,Random-image-1708766341-1708766341-1708766341.png,2/23/2024 13:37,2/24/2024 14:49,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,3360000,120
20585,8400,8400,0,1,4202,17,NULL,NULL,21,18,Paid Student,NULL,Random-image-1708838300-1708838300-1708838300.png,2/23/2024 13:40,2/25/2024 10:48,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20586,7000,7000,0,1,4517,15,46,NULL,17,83,Paid Student,NULL,Random-image-1708700491-1708700491-1708700491.png,2/23/2024 19:26,2/23/2024 20:31,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,840000,120
20587,8400,8400,0,1,3841,17,NULL,NULL,21,NULL,Web,NULL,Random-image-1710180805-1710180805-1710180805.png,2/23/2024 21:35,3/11/2024 23:43,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,8400,120
20588,8400,8400,0,1,3841,16,NULL,NULL,20,NULL,Web,NULL,NULL,2/23/2024 21:39,2/23/2024 21:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,8400,120
20589,8400,8400,0,1,3067,15,45,NULL,16,NULL,Bank slip,NULL,Random-image-1708917893-1708917893-1708917893.png,2/24/2024 9:30,2/26/2024 8:54,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20590,0,0,0,1,4519,12,NULL,NULL,12,NULL,Web,NULL,NULL,2/24/2024 11:02,2/24/2024 11:02,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20591,28000,28000,0,1,4520,15,NULL,NULL,15,83,Paid Student,NULL,NULL,2/24/2024 12:36,2/24/2024 12:36,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,3360000,120
20592,0,0,0,1,2683,13,NULL,NULL,13,NULL,Web,NULL,NULL,2/24/2024 14:44,2/24/2024 14:44,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20593,30,30,0,1,4468,15,45,NULL,16,NULL,Bank slip,NULL,Random-image-1708795061-1708795061-1708795061.png,2/24/2024 16:53,2/24/2024 22:47,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,3600,120
20594,8400,8400,0,1,1076,17,NULL,NULL,21,18,Paid Student,NULL,Random-image-1710123347-1710123347-1710123347.png,2/24/2024 19:21,3/11/2024 7:45,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20595,11200,11200,0,1,1076,23,NULL,NULL,27,24,Paid Student,NULL,Random-image-1711292984-1711292984-1711292984.png,2/24/2024 19:21,3/24/2024 20:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1344000,120
20596,8400,8400,0,1,4500,15,47,NULL,18,NULL,Bank slip,NULL,Random-image-1708910736-1708910736-1708910736.png,2/24/2024 19:47,2/26/2024 6:55,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20597,0,0,0,1,4492,62,NULL,NULL,120,NULL,Web,NULL,NULL,2/24/2024 20:56,2/24/2024 20:56,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20598,0,0,0,1,4492,18,NULL,NULL,22,NULL,Web,NULL,NULL,2/24/2024 20:56,2/24/2024 20:56,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20599,0,0,0,1,4521,12,NULL,NULL,12,NULL,Web,NULL,NULL,2/25/2024 0:21,2/25/2024 0:21,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20600,0,0,0,1,4439,25,NULL,NULL,39,NULL,Web,NULL,NULL,2/25/2024 2:19,2/25/2024 2:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20601,0,0,0,1,3586,13,NULL,NULL,13,NULL,Web,NULL,NULL,2/25/2024 18:27,2/25/2024 18:27,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20602,8400,8400,0,1,4521,15,47,NULL,18,83,Paid Student,NULL,Random-image-1708890512-1708890512-1708890512.png,2/25/2024 23:29,2/26/2024 1:18,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20603,8400,8400,0,1,2653,15,47,NULL,18,83,Paid Student,NULL,NULL,2/25/2024 23:37,2/25/2024 23:37,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20604,4200,4200,0,1,2653,15,48,NULL,19,83,Paid Student,NULL,NULL,2/25/2024 23:37,2/25/2024 23:37,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20605,8400,8400,0,1,4230,15,47,NULL,18,83,Paid Student,NULL,NULL,2/25/2024 23:39,2/25/2024 23:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20606,4200,4200,0,1,4230,15,48,NULL,19,83,Paid Student,NULL,NULL,2/25/2024 23:39,2/25/2024 23:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20607,4200,4200,0,1,2644,15,48,NULL,19,83,Paid Student,NULL,NULL,2/25/2024 23:46,2/25/2024 23:46,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20608,28000,28000,0,1,4497,15,NULL,NULL,15,83,Paid Student,NULL,Random-image-1708885618-1708885618-1708885618.png,2/25/2024 23:48,2/25/2024 23:56,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,3360000,120
20609,8400,8400,0,1,4266,15,47,NULL,18,83,Paid Student,NULL,NULL,2/25/2024 23:51,2/25/2024 23:51,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20610,0,0,0,1,4104,48,NULL,NULL,62,NULL,Web,NULL,NULL,2/26/2024 0:42,2/26/2024 0:42,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20611,0,0,0,1,4522,12,NULL,NULL,12,NULL,Web,NULL,NULL,2/26/2024 11:22,2/26/2024 11:22,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20612,0,0,0,1,4522,13,NULL,NULL,13,NULL,Web,NULL,NULL,2/26/2024 11:24,2/26/2024 11:24,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20613,25,25,0,1,3368,15,46,NULL,17,NULL,Bank slip,NULL,NULL,2/26/2024 13:01,2/26/2024 19:15,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,3000,120
20614,4200,4200,0,1,1908,20,NULL,NULL,24,84,Paid Student,NULL,Random-image-1708933442-1708933442-1708933442.png,2/26/2024 13:09,2/26/2024 13:14,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20615,0,0,0,1,4491,13,NULL,NULL,13,NULL,Web,NULL,NULL,2/26/2024 13:32,2/26/2024 13:32,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20616,8400,8400,0,1,4522,15,45,NULL,16,83,Paid Student,NULL,Random-image-1708961713-1708961713-1708961713.png,2/26/2024 19:07,2/26/2024 21:05,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20617,0,0,0,1,4504,18,NULL,NULL,22,NULL,Web,NULL,NULL,2/26/2024 23:27,2/26/2024 23:27,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20618,7000,7000,0,1,2362,15,46,NULL,17,83,Paid Student,NULL,NULL,2/27/2024 0:31,2/27/2024 0:31,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,840000,120
20619,8400,8400,0,1,2362,15,47,NULL,18,83,Paid Student,NULL,NULL,2/27/2024 0:31,2/27/2024 0:31,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20620,4200,4200,0,1,2362,15,48,NULL,19,83,Paid Student,NULL,NULL,2/27/2024 0:32,2/27/2024 0:32,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20621,8400,8400,0,1,4473,15,47,NULL,18,NULL,Bank slip,NULL,NULL,2/27/2024 17:00,3/1/2024 7:00,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20622,0,0,0,1,3644,12,NULL,NULL,12,NULL,Web,NULL,NULL,2/27/2024 19:50,2/27/2024 19:50,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20623,8400,8400,0,1,2261,17,NULL,NULL,21,18,Paid Student,NULL,Random-image-1709213821-1709213821-1709213821.png,2/27/2024 20:10,2/29/2024 19:07,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20624,8400,8400,0,1,2012,17,NULL,NULL,21,18,Paid Student,NULL,Random-image-1716192252-1716192252-1716192252.png,2/27/2024 20:13,5/20/2024 13:34,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20625,4200,4200,0,1,4405,15,48,NULL,19,83,Paid Student,NULL,NULL,2/27/2024 21:22,2/27/2024 21:22,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20626,8400,8400,0,1,4504,15,45,NULL,16,83,Paid Student,NULL,NULL,2/27/2024 21:26,2/27/2024 21:26,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20627,7000,7000,0,1,4504,15,NULL,NULL,17,83,Paid Student,NULL,Random-image-1709049994-1709049994-1709049994.png,2/27/2024 21:26,2/27/2024 21:36,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,840000,120
20628,28000,28000,0,1,4524,15,NULL,NULL,15,83,Paid Student,NULL,Random-image-1709207432-1709207432-1709207432.png,2/27/2024 21:35,2/29/2024 17:20,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,3360000,120
20629,30,30,0,1,4525,15,45,NULL,16,NULL,Bank slip,NULL,Random-image-1709176421-1709176421-1709176421.png,2/28/2024 16:20,2/29/2024 8:43,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,3600,120
20630,11200,11200,0,1,776,23,NULL,NULL,27,24,Paid Student,NULL,Random-image-1709218322-1709218322-1709218322.png,2/28/2024 22:56,2/29/2024 20:22,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1344000,120
20631,7000,7000,0,1,4433,15,46,NULL,17,83,Paid Student,NULL,NULL,2/28/2024 22:58,2/28/2024 22:58,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,840000,120
20632,0,0,0,1,4514,12,NULL,NULL,12,NULL,Web,NULL,NULL,2/28/2024 23:16,2/28/2024 23:16,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20633,0,0,0,1,4439,13,NULL,NULL,13,NULL,Web,NULL,NULL,2/29/2024 9:39,2/29/2024 9:39,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20634,8400,8400,0,1,3318,15,45,NULL,16,NULL,Bank slip,NULL,Random-image-1709258053-1709258053-1709258053.png,2/29/2024 14:33,3/1/2024 7:24,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20635,0,0,0,1,4526,18,NULL,NULL,22,NULL,Web,NULL,NULL,2/29/2024 19:05,2/29/2024 19:05,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20636,0,0,0,1,4526,12,NULL,NULL,12,NULL,Web,NULL,NULL,2/29/2024 19:06,2/29/2024 19:06,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20637,0,0,0,1,4527,13,NULL,NULL,13,NULL,Web,NULL,NULL,2/29/2024 19:45,2/29/2024 19:45,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20638,9800,9800,0,1,4253,19,50,NULL,29,82,Paid Student,NULL,NULL,3/1/2024 6:52,3/1/2024 6:52,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1176000,120
20639,7000,7000,0,1,4528,15,46,NULL,17,83,Paid Student,NULL,NULL,3/1/2024 7:14,3/1/2024 7:14,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,840000,120
20640,8400,8400,0,1,4528,15,47,NULL,18,83,Paid Student,NULL,NULL,3/1/2024 7:14,3/1/2024 7:14,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20641,4200,4200,0,1,4528,15,48,NULL,19,83,Paid Student,NULL,Random-image-1729168014-1729168014-1729168014.png,3/1/2024 7:15,10/17/2024 17:56,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,504000,120
20642,8400,8400,0,1,4529,15,45,NULL,16,NULL,Bank slip,NULL,Random-image-1709535463-1709535463-1709535463.png,3/1/2024 7:38,3/4/2024 12:27,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20643,8400,8400,0,1,1843,16,NULL,NULL,20,NULL,Web,NULL,Random-image-1709273764-1709273764-1709273764.png,3/1/2024 11:43,3/1/2024 11:46,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,8400,120
20644,0,0,0,1,4213,13,NULL,NULL,13,NULL,Web,NULL,NULL,3/1/2024 12:12,3/1/2024 12:12,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20645,8400,8400,0,1,4384,17,NULL,NULL,21,NULL,Web,NULL,Random-image-1709284445-1709284445-1709284445.png,3/1/2024 14:40,3/1/2024 14:44,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,8400,120
20646,8400,8400,0,1,965,17,NULL,NULL,21,NULL,Bank slip,NULL,Random-image-1709313171-1709313171-1709313171.png,3/1/2024 15:56,3/1/2024 22:42,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20647,0,0,0,1,2570,13,NULL,NULL,13,NULL,Web,NULL,NULL,3/1/2024 19:36,3/1/2024 19:36,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20648,0,0,0,1,2570,18,NULL,NULL,22,NULL,Web,NULL,NULL,3/1/2024 19:40,3/1/2024 19:40,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,0,120
20649,28000,28000,0,1,4207,15,NULL,NULL,15,83,Paid Student,NULL,Random-image-1709311885-1709311885-1709311885.png,3/1/2024 22:15,3/1/2024 22:21,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,3360000,120
20650,8400,8400,0,1,4378,17,NULL,NULL,21,NULL,Web,NULL,Random-image-1709631349-1709631349-1709631349.png,3/1/2024 22:21,3/5/2024 15:05,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,8400,120
20651,8400,8400,0,1,4530,17,NULL,NULL,21,18,Paid Student,NULL,Random-image-1709398476-1709398476-1709398476.png,3/1/2024 22:22,3/2/2024 22:24,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20652,0,0,0,1,4378,12,NULL,NULL,12,NULL,Web,NULL,NULL,3/1/2024 22:28,3/1/2024 22:28,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20653,8400,8400,0,1,4450,15,47,NULL,18,NULL,Web,NULL,NULL,3/1/2024 23:15,3/1/2024 23:15,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,8400,120
20654,4200,4200,0,1,4450,15,48,NULL,19,NULL,Web,NULL,NULL,3/1/2024 23:19,3/1/2024 23:19,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,4200,120
20655,100,100,0,1,2914,15,NULL,NULL,15,NULL,Bank slip,NULL,Random-image-1709620368-1709620368-1709620368.png,3/2/2024 9:31,3/5/2024 12:02,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,12000,120
20656,28000,28000,0,1,4478,15,NULL,NULL,15,NULL,Bank slip,NULL,Random-image-1722524294-1722524294-1722524294.png,3/2/2024 11:31,8/1/2024 20:28,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,3360000,120
20657,0,0,0,1,4532,12,NULL,NULL,12,NULL,Web,NULL,NULL,3/2/2024 14:50,3/2/2024 14:50,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20658,0,0,0,1,4532,18,NULL,NULL,22,NULL,Web,NULL,NULL,3/2/2024 14:54,3/2/2024 14:54,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20659,8400,8400,0,1,4533,17,NULL,NULL,21,NULL,Bank slip,NULL,Random-image-1709608961-1709608961-1709608961.png,3/2/2024 17:15,3/5/2024 8:52,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
20660,8400,8400,0,1,2235,16,NULL,NULL,20,NULL,Web,NULL,Random-image-1709389789-1709389789-1709389789.png,3/2/2024 18:31,3/2/2024 19:59,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,8400,120
20661,30,30,0,1,4309,21,NULL,NULL,25,NULL,Bank slip,NULL,NULL,3/2/2024 20:49,3/5/2024 1:27,NULL,NULL,NULL,NULL,0,dollar,NULL,NULL,NULL,NULL,NULL,0,3600,120
20663,0,0,0,1,2688,63,NULL,NULL,121,NULL,Web,NULL,NULL,3/2/2024 20:57,3/2/2024 20:57,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20664,0,0,0,1,3102,19,91,NULL,36,NULL,Web,NULL,NULL,3/3/2024 1:30,3/3/2024 1:30,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20665,3000,3000,0,1,2888,22,NULL,NULL,26,NULL,Web,NULL,Random-image-1709444875-1709444875-1709444875.png,3/3/2024 10:53,3/3/2024 11:17,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,3000,120
20666,0,0,0,1,3102,19,92,NULL,140,NULL,Web,NULL,NULL,3/3/2024 13:53,3/3/2024 13:53,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,0,120
20667,8400,8400,0,1,4439,16,NULL,NULL,20,NULL,Web,NULL,Random-image-1714053418-1714053418-1714053418.png,3/3/2024 17:51,4/25/2024 19:26,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,8400,120
20668,8400,8400,0,1,1074,17,NULL,NULL,21,NULL,Bank slip,NULL,Random-image-1709733985-1709733985-1709733985.png,3/3/2024 19:15,3/6/2024 19:36,NULL,NULL,NULL,NULL,0,lkr,NULL,NULL,NULL,NULL,NULL,0,1008000,120
